"","GENE_SYMBOL","p_value","odds_ratio","p_value_adj"
"8713","SAMD4A",0.513559322033898,0.421541817082256,1
"8714","SAMD7",0.551149131767109,Inf,1
"8715","SAMD9L",1,Inf,1
"8716","SAMHD1",1,Inf,1
"8717","SAMM50",1,Inf,1
"8718","SAMSN1",0.213125638406537,0.205779383316691,1
"8719","SANBR",0.315070174093105,Inf,1
"8720","SAP130",1,Inf,1
"8721","SAP30BP",0.3,0,1
"8722","SARDH",0.513559322033898,0.421541817082256,1
"8723","SARS1",1,0.85119927527302,1
"8724","SARS2",1,Inf,1
"8725","SART1",0.513559322033898,0.421541817082256,1
"8726","SART3",1,Inf,1
"8727","SASH1",0.3,0,1
"8728","SASH3",1,Inf,1
"8729","SASS6",1,Inf,1
"8730","SAT2",0.3,0,1
"8731","SATB1",1,Inf,1
"8732","SAV1",1,Inf,1
"8733","SAXO1",1,Inf,1
"8734","SAXO2",1,Inf,1
"8735","SBF1",0.699453257864889,0.706605498543131,1
"8736","SBF2",0.0864406779661016,0,1
"8737","SBK2",1,Inf,1
"8738","SBK3",0.3,0,1
"8739","SBNO1",0.315070174093105,Inf,1
"8740","SBNO2",0.699453257864889,0.706605498543131,1
"8741","SBSN",0.156348617149366,1.79678096270591,1
"8742","SCAF1",1,1.30495980359827,1
"8743","SCAF11",0.664192897298285,2.22443654017119,1
"8744","SCAF4",0.3,0,1
"8745","SCAF8",1,Inf,1
"8746","SCAMP2",1,Inf,1
"8747","SCAMP3",1,Inf,1
"8748","SCAMP4",1,Inf,1
"8749","SCAND1",1,Inf,1
"8750","SCAND2P",1,Inf,1
"8751","SCAP",1,Inf,1
"8752","SCARB1",0.3,0,1
"8753","SCARB2",1,Inf,1
"8754","SCARF2",0.7213734891,1.78171810405072,1
"8755","SCARNA17",1,Inf,1
"8756","SCARNA21",1,Inf,1
"8757","SCARNA23",1,Inf,1
"8758","SCARNA28",0.28735632183908,Inf,1
"8759","SCARNA7",1,Inf,1
"8760","SCART1",0.670163493490176,2.18209082999063,1
"8761","SCCPDH",1,Inf,1
"8762","SCD",1,Inf,1
"8763","SCD5",0.513559322033898,0.421541817082256,1
"8764","SCFD1",0.3,0,1
"8765","SCFD2",1,Inf,1
"8766","SCG2",1,Inf,1
"8767","SCG3",1,Inf,1
"8768","SCGB1C1",1,Inf,1
"8769","SCGB1D1",1,Inf,1
"8770","SCIN",1,Inf,1
"8771","SCLT1",0.3,0,1
"8772","SCLY",1,Inf,1
"8773","SCML2",1,Inf,1
"8774","SCN10A",0.551149131767109,Inf,1
"8775","SCN1A",0.551149131767109,Inf,1
"8776","SCN1B",1,Inf,1
"8777","SCN3A",0.3,0,1
"8778","SCN4A",1,Inf,1
"8779","SCN5A",0.551149131767109,Inf,1
"8780","SCN7A",1,Inf,1
"8781","SCN8A",1,1.29359912432262,1
"8782","SCN9A",1,Inf,1
"8783","SCNM1",1,Inf,1
"8784","SCNN1A",1,Inf,1
"8785","SCNN1D",1,Inf,1
"8786","SCRIB",0.636392259817837,0.634437248676446,1
"8787","SCRT2",1,Inf,1
"8788","SCTR",1,Inf,1
"8789","SCUBE1",1,Inf,1
"8790","SCUBE2",1,Inf,1
"8791","SCUBE3",1,Inf,1
"8792","SCX",1,Inf,1
"8793","SCYL1",1,1.29359912432262,1
"8794","SDC1",1,Inf,1
"8795","SDC3",1,Inf,1
"8796","SDC4",1,Inf,1
"8797","SDCBP",1,Inf,1
"8798","SDCBP2",0.513559322033898,0.421541817082256,1
"8799","SDCCAG8",1,Inf,1
"8800","SDE2",1,Inf,1
"8801","SDF4",1,Inf,1
"8802","SDHA",0.193398675760104,2.08643662263711,1
"8803","SDHAP1",1,Inf,1
"8804","SDHAP2",0.320535740259328,Inf,1
"8805","SDHAP3",0.781558329826183,1.30953870434962,1
"8806","SDHB",0.322691464366559,Inf,1
"8807","SDHC",0.513559322033898,0.421541817082256,1
"8808","SDHD",0.180540873058207,Inf,1
"8809","SDK1",0.670163493490176,2.18209082999063,1
"8810","SDK2",0.551149131767109,Inf,1
"8811","SDR42E2",1,Inf,1
"8812","SDS",0.3,0,1
"8813","SEC13",0.513559322033898,0.421541817082256,1
"8814","SEC14L2",1,Inf,1
"8815","SEC14L3",1,Inf,1
"8816","SEC14L6",0.3,0,1
"8817","SEC16A",1,1.29359912432262,1
"8818","SEC16B",0.551149131767109,Inf,1
"8819","SEC22B4P",1,Inf,1
"8820","SEC23A",0.513559322033898,0.421541817082256,1
"8821","SEC23B",0.3,0,1
"8822","SEC24A",1,1.29636264341262,1
"8823","SEC24B",1,Inf,1
"8824","SEC24C",1,Inf,1
"8825","SEC31A",0.3,0,1
"8826","SEC31B",1,Inf,1
"8827","SEC61A1",1,Inf,1
"8828","SEC61B",0.3,0,1
"8829","SEC63",1,Inf,1
"8830","SEH1L",1,Inf,1
"8831","SEL1L3",0.3,0,1
"8832","SELE",1,1.29359912432262,1
"8833","SELENOH",0.3,0,1
"8834","SELENOT",1,Inf,1
"8835","SELENOV",1,Inf,1
"8836","SELL",1,Inf,1
"8837","SELP",1,Inf,1
"8838","SELPLG",0.513559322033898,0.421541817082256,1
"8839","SEM1",1,Inf,1
"8840","SEMA3A",1,Inf,1
"8841","SEMA3B",1,0.854030472826908,1
"8842","SEMA3C",1,Inf,1
"8843","SEMA3D",1,0.854030472826908,1
"8844","SEMA3E",1,Inf,1
"8845","SEMA3F",1,Inf,1
"8846","SEMA4B",1,Inf,1
"8847","SEMA4C",1,Inf,1
"8848","SEMA4D",0.551149131767109,Inf,1
"8849","SEMA4F",1,Inf,1
"8850","SEMA4G",1,Inf,1
"8851","SEMA5A",1,0.854030472826908,1
"8852","SEMA5B",0.582421964874607,0.418072417457107,1
"8853","SEMA6A",1,0.854030472826908,1
"8854","SEMA6B",0.315070174093105,Inf,1
"8855","SEMA6C",0.315070174093105,Inf,1
"8856","SEMA6D",0.3,0,1
"8857","SEMA7A",1,Inf,1
"8858","SEMG1",0.0864406779661016,0,1
"8859","SENP2",1,1.73685658454464,1
"8860","SENP7",1,Inf,1
"8861","SEPHS2",1,Inf,1
"8862","SEPSECS",0.0248978549540347,0,1
"8863","SEPTIN1",0.513559322033898,0.421541817082256,1
"8864","SEPTIN3",1,Inf,1
"8865","SEPTIN5",1,0.854030472826908,1
"8866","SEPTIN6",1,Inf,1
"8867","SEPTIN7P9",0.418890554722639,2.54569069447931,1
"8868","SEPTIN9",0.0864406779661016,0,1
"8869","SERAC1",0.3,0,1
"8870","SERBP1",1,Inf,1
"8871","SERINC2",1,0.854030472826908,1
"8872","SERINC4",1,Inf,1
"8873","SERPINA1",0.0212860121819932,1.68556140634676,1
"8874","SERPINA10",1,Inf,1
"8875","SERPINA2",0.3,0,1
"8876","SERPINA3",1,Inf,1
"8877","SERPINA4",1,Inf,1
"8878","SERPINA6",0.513559322033898,0.421541817082256,1
"8879","SERPINA7",1,Inf,1
"8880","SERPINA9",0.513559322033898,0.421541817082256,1
"8881","SERPINB11",1,Inf,1
"8882","SERPINB13",1,Inf,1
"8883","SERPINB4",1,Inf,1
"8884","SERPINB8",0.551149131767109,Inf,1
"8885","SERPINC1",0.213125638406537,0.205779383316691,1
"8886","SERPINE1",1,Inf,1
"8887","SERPINE3",1,Inf,1
"8888","SERPINF1",1,Inf,1
"8889","SERPINF2",1,Inf,1
"8890","SERPING1",1,0.852386217286032,1
"8891","SERPINH1",0.3,0,1
"8892","SERPINI2",1,Inf,1
"8893","SERTAD1",1,Inf,1
"8894","SERTAD2",1,Inf,1
"8895","SERTAD4-AS1",1,Inf,1
"8896","SESN1",1,Inf,1
"8897","SESN2",0.322691464366559,Inf,1
"8898","SESN3",0.0801825293350717,0.13508386118405,1
"8899","SESTD1",1,Inf,1
"8900","SETBP1",0.315070174093105,Inf,1
"8901","SETD1A",0.636392259817837,0.634437248676446,1
"8902","SETD1B",0.69693996780573,0.701762137088889,1
"8903","SETD2",0.43569018484504,0.664221597448962,1
"8904","SETD4",0.551149131767109,Inf,1
"8905","SETD5",0.551149131767109,Inf,1
"8906","SETD6",0.511303110329179,1.98349622934033,1
"8907","SETD7",1,Inf,1
"8908","SETDB1",0.551149131767109,Inf,1
"8909","SETDB2",0.513559322033898,0.421541817082256,1
"8910","SETMAR",1,Inf,1
"8911","SETSIP",0.53448275862069,Inf,1
"8912","SETX",1,1.73685658454464,1
"8913","SEZ6",1,Inf,1
"8914","SEZ6L2",1,Inf,1
"8915","SF1",1,Inf,1
"8916","SF3A1",1,Inf,1
"8917","SF3A2",1,Inf,1
"8918","SF3B1",0.551149131767109,Inf,1
"8919","SF3B2",0.0864406779661016,0,1
"8920","SF3B3",1,1.29359912432262,1
"8921","SFI1",0.670163493490176,2.18209082999063,1
"8922","SFMBT1",0.3,0,1
"8923","SFN",1,Inf,1
"8924","SFRP1",1,Inf,1
"8925","SFRP2",1,Inf,1
"8926","SFRP4",1,Inf,1
"8927","SFSWAP",1,1.13405517469963,1
"8928","SFTPA1",0.57624042572826,0.40695645639118,1
"8929","SFTPA2",1,Inf,1
"8930","SFTPB",0.374189828162842,3.84435742221425,1
"8931","SFTPC",1,1.10340316836279,1
"8932","SFXN2",1,Inf,1
"8933","SFXN5",0.513559322033898,0.421541817082256,1
"8934","SGCD",0.513559322033898,0.421541817082256,1
"8935","SGCZ",1,Inf,1
"8936","SGIP1",1,0.85119927527302,1
"8937","SGK1",1,Inf,1
"8938","SGK3",1,Inf,1
"8939","SGO1",1,Inf,1
"8940","SGO2",1,Inf,1
"8941","SGPL1",1,Inf,1
"8942","SGPP1",1,Inf,1
"8943","SGPP2",1,Inf,1
"8944","SGSM1",0.322691464366559,Inf,1
"8945","SGSM2",1,Inf,1
"8946","SGSM3",0.315070174093105,Inf,1
"8947","SGTA",0.551149131767109,Inf,1
"8948","SH2B1",0.3,0,1
"8949","SH2B2",1,Inf,1
"8950","SH2B3",0.568111831549857,1.74262741604293,1
"8951","SH2D1A",1,Inf,1
"8952","SH2D1B",0.255145546975328,3.92831679808163,1
"8953","SH2D2A",1,Inf,1
"8954","SH2D3A",1,Inf,1
"8955","SH2D3C",0.0864406779661016,0,1
"8956","SH2D4B",1,Inf,1
"8957","SH2D5",0.3,0,1
"8958","SH3BP1",1,Inf,1
"8959","SH3BP2",0.315070174093105,Inf,1
"8960","SH3BP4",1,Inf,1
"8961","SH3D19",1,Inf,1
"8962","SH3GL1P2",1,Inf,1
"8963","SH3GL2",1,Inf,1
"8964","SH3GLB1",1,Inf,1
"8965","SH3GLB2",0.0864406779661016,0,1
"8966","SH3PXD2A",1,Inf,1
"8967","SH3PXD2B",1,Inf,1
"8968","SH3RF1",0.312105949068367,Inf,1
"8969","SH3RF2",1,Inf,1
"8970","SH3RF3",1,0.854030472826908,1
"8971","SH3TC1",1,Inf,1
"8972","SH3TC2",0.0864406779661016,0,1
"8973","SH3YL1",0.0864406779661016,0,1
"8974","SHANK1",1,0.853251378528669,1
"8975","SHANK2",1,1.07358283390354,1
"8976","SHANK2-AS3",1,Inf,1
"8977","SHANK3",0.213125638406537,0.205779383316691,1
"8978","SHARPIN",1,Inf,1
"8979","SHBG",1,Inf,1
"8980","SHC1",0.547106954997078,Inf,1
"8981","SHC3",1,Inf,1
"8982","SHC4",0.513559322033898,0.421541817082256,1
"8983","SHCBP1",1,Inf,1
"8984","SHF",0.513559322033898,0.421541817082256,1
"8985","SHH",1,Inf,1
"8986","SHISA2",1,Inf,1
"8987","SHISA4",1,Inf,1
"8988","SHISA7",0.513559322033898,0.421541817082256,1
"8989","SHISA8",1,Inf,1
"8990","SHISAL1",1,Inf,1
"8991","SHISAL2A",1,Inf,1
"8992","SHKBP1",0.322691464366559,Inf,1
"8993","SHLD2P2",1,Inf,1
"8994","SHLD2P3",1,Inf,1
"8995","SHMT2",0.211630625365283,0.201377588357018,1
"8996","SHOC1",1,Inf,1
"8997","SHOX2",0.0864406779661016,0,1
"8998","SHPRH",0.513559322033898,0.421541817082256,1
"8999","SHQ1",0.159471989884788,0.274545183527837,1
"9000","SHROOM2",0.180540873058207,Inf,1
"9001","SHROOM3",0.105426594144243,Inf,1
"9002","SHROOM4",0.315070174093105,Inf,1
"9003","SI",0.513559322033898,0.421541817082256,1
"9004","SIAH3",1,Inf,1
"9005","SIDT1",1,Inf,1
"9006","SIDT2",1,Inf,1
"9007","SIGIRR",1,Inf,1
"9008","SIGLEC1",1,1.73685658454464,1
"9009","SIGLEC10",1,1.75285152983007,1
"9010","SIGLEC11",1,Inf,1
"9011","SIGLEC12",1,Inf,1
"9012","SIGLEC17P",1,Inf,1
"9013","SIGLEC8",0.32870026525199,2.87763517382399,1
"9014","SIGLEC9",0.0709991158267021,Inf,1
"9015","SIGMAR1",1,Inf,1
"9016","SIK2",1,Inf,1
"9017","SIK3",0.551149131767109,Inf,1
"9018","SIM2",0.213125638406537,0.205779383316691,1
"9019","SIMC1",1,1.16174811800414,1
"9020","SIN3A",0.3,0,1
"9021","SIN3B",0.513559322033898,0.421541817082256,1
"9022","SIPA1",0.513559322033898,0.421541817082256,1
"9023","SIPA1L1",0.315070174093105,Inf,1
"9024","SIPA1L2",1,Inf,1
"9025","SIPA1L3",0.104470851931986,Inf,1
"9026","SIRPA",1,Inf,1
"9027","SIRPB1",1,0.854030472826908,1
"9028","SIRPB2",1,Inf,1
"9029","SIRT2",0.547106954997078,Inf,1
"9030","SIRT3",1,Inf,1
"9031","SIRT6",0.213125638406537,0.205779383316691,1
"9032","SIRT7",0.211630625365283,0.201377588357018,1
"9033","SIX2",0.517241379310345,0.414037037905611,1
"9034","SIX3",1,1.07670189920232,1
"9035","SIX4",1,Inf,1
"9036","SIX5",1,Inf,1
"9037","SIX6",1,Inf,1
"9038","SKA3",1,Inf,1
"9039","SKAP2",1,Inf,1
"9040","SKI",1,Inf,1
"9041","SKIDA1",0.3,0,1
"9042","SKIV2L",1,1.73685658454464,1
"9043","SKOR1",0.551149131767109,Inf,1
"9044","SKOR2",1,0.854030472826908,1
"9045","SKP1P2",1,Inf,1
"9046","SLA",1,Inf,1
"9047","SLAIN2",1,Inf,1
"9048","SLAMF1",0.3,0,1
"9049","SLAMF7",1,Inf,1
"9050","SLAMF8",1,Inf,1
"9051","SLC10A2",0.3,0,1
"9052","SLC10A3",0.513559322033898,0.421541817082256,1
"9053","SLC10A4",0.3,0,1
"9054","SLC11A1",1,Inf,1
"9055","SLC11A2",0.551149131767109,Inf,1
"9056","SLC12A1",1,Inf,1
"9057","SLC12A2",1,Inf,1
"9058","SLC12A3",0.3,0,1
"9059","SLC12A4",0.551149131767109,Inf,1
"9060","SLC12A5",0.179008632945285,Inf,1
"9061","SLC12A6",0.513559322033898,0.421541817082256,1
"9062","SLC12A7",1,Inf,1
"9063","SLC12A8",1,0.854030472826908,1
"9064","SLC12A9",0.213125638406537,0.205779383316691,1
"9065","SLC13A1",1,Inf,1
"9066","SLC13A2",1,Inf,1
"9067","SLC13A3",0.513559322033898,0.421541817082256,1
"9068","SLC13A4",0.315070174093105,Inf,1
"9069","SLC13A5",0.513559322033898,0.421541817082256,1
"9070","SLC14A2",1,Inf,1
"9071","SLC15A1",1,Inf,1
"9072","SLC15A4",1,Inf,1
"9073","SLC15A5",1,Inf,1
"9074","SLC16A1",0.3,0,1
"9075","SLC16A10",0.3,0,1
"9076","SLC16A11",1,Inf,1
"9077","SLC16A14",1,Inf,1
"9078","SLC16A3",1,0.854030472826908,1
"9079","SLC16A5",1,0.84709240033404,1
"9080","SLC16A6P1",1,Inf,1
"9081","SLC16A7",1,Inf,1
"9082","SLC16A8",1,Inf,1
"9083","SLC16A9",1,Inf,1
"9084","SLC17A1",1,Inf,1
"9085","SLC17A2",1,Inf,1
"9086","SLC17A4",1,Inf,1
"9087","SLC17A7",0.551149131767109,Inf,1
"9088","SLC17A8",0.3,0,1
"9089","SLC17A9",1,Inf,1
"9090","SLC18A1",1,Inf,1
"9091","SLC18A3",1,Inf,1
"9092","SLC19A1",1,1.05527501758264,1
"9093","SLC1A1",0.513559322033898,0.421541817082256,1
"9094","SLC1A5",0.3,0,1
"9095","SLC1A7",0.551149131767109,Inf,1
"9096","SLC20A1",0.0864406779661016,0,1
"9097","SLC20A2",1,Inf,1
"9098","SLC22A1",1,1.29636264341262,1
"9099","SLC22A10",0.3,0,1
"9100","SLC22A12",0.547106954997078,Inf,1
"9101","SLC22A13",0.551149131767109,Inf,1
"9102","SLC22A16",1,Inf,1
"9103","SLC22A17",0.3,0,1
"9104","SLC22A18",0.551149131767109,Inf,1
"9105","SLC22A18AS",1,Inf,1
"9106","SLC22A20P",0.45099916462834,1.61946487664579,1
"9107","SLC22A23",1,Inf,1
"9108","SLC22A31",0.513559322033898,0.421541817082256,1
"9109","SLC22A7",1,Inf,1
"9110","SLC23A1",1,Inf,1
"9111","SLC23A2",1,0.854030472826908,1
"9112","SLC23A3",1,Inf,1
"9113","SLC24A1",0.690754622688656,1.7826657208383,1
"9114","SLC24A2",1,Inf,1
"9115","SLC24A3",1,Inf,1
"9116","SLC24A4",0.513559322033898,0.421541817082256,1
"9117","SLC25A10",0.551149131767109,Inf,1
"9118","SLC25A12",0.213125638406537,0.205779383316691,1
"9119","SLC25A13",1,Inf,1
"9120","SLC25A14",0.3,0,1
"9121","SLC25A20",1,Inf,1
"9122","SLC25A22",1,Inf,1
"9123","SLC25A26",0.0864406779661016,0,1
"9124","SLC25A29",0.551149131767109,Inf,1
"9125","SLC25A31",1,Inf,1
"9126","SLC25A35",1,Inf,1
"9127","SLC25A36",1,Inf,1
"9128","SLC25A37",0.513559322033898,0.421541817082256,1
"9129","SLC25A39",0.312105949068367,Inf,1
"9130","SLC25A45",1,Inf,1
"9131","SLC25A46",0.3,0,1
"9132","SLC25A47",1,Inf,1
"9133","SLC25A48",0.551149131767109,Inf,1
"9134","SLC25A5",0.787657107276981,1.10887179968463,1
"9135","SLC25A5-AS1",0.513559322033898,0.421541817082256,1
"9136","SLC25A51",0.164966624627026,Inf,1
"9137","SLC25A51P4",1,Inf,1
"9138","SLC25A6",0.213125638406537,0.205779383316691,1
"9139","SLC26A1",1,Inf,1
"9140","SLC26A11",0.538714965588932,1.87033655426988,1
"9141","SLC26A2",1,1.29636264341262,1
"9142","SLC26A3",1,Inf,1
"9143","SLC26A5",1,Inf,1
"9144","SLC26A6",1,Inf,1
"9145","SLC26A7",0.0864406779661016,0,1
"9146","SLC26A8",1,Inf,1
"9147","SLC27A1",1,Inf,1
"9148","SLC27A2",1,Inf,1
"9149","SLC27A3",1,Inf,1
"9150","SLC27A4",1,Inf,1
"9151","SLC27A5",1,1.75285152983007,1
"9152","SLC28A1",1,Inf,1
"9153","SLC28A2",1,0.854030472826908,1
"9154","SLC29A2",1,Inf,1
"9155","SLC29A3",1,1.29359912432262,1
"9156","SLC2A1",1,Inf,1
"9157","SLC2A10",1,Inf,1
"9158","SLC2A11",0.551149131767109,Inf,1
"9159","SLC2A13",1,Inf,1
"9160","SLC2A14",0.213125638406537,0.205779383316691,1
"9161","SLC2A3",1,Inf,1
"9162","SLC2A4",0.0864406779661016,0,1
"9163","SLC2A5",0.547106954997078,Inf,1
"9164","SLC2A6",1,Inf,1
"9165","SLC2A7",1,Inf,1
"9166","SLC2A9",1,Inf,1
"9167","SLC30A10",1,Inf,1
"9168","SLC30A2",0.0864406779661016,0,1
"9169","SLC30A3",0.513559322033898,0.421541817082256,1
"9170","SLC30A4",1,Inf,1
"9171","SLC30A6",1,Inf,1
"9172","SLC30A9",1,Inf,1
"9173","SLC32A1",1,Inf,1
"9174","SLC34A1",0.513559322033898,0.421541817082256,1
"9175","SLC34A2",1,1.32723636810357,1
"9176","SLC34A3",1,Inf,1
"9177","SLC35A1",1,Inf,1
"9178","SLC35A2",1,Inf,1
"9179","SLC35A4",1,1.32118599625435,1
"9180","SLC35B4",1,Inf,1
"9181","SLC35C2",1,0.854030472826908,1
"9182","SLC35D1",1,Inf,1
"9183","SLC35D3",1,Inf,1
"9184","SLC35E2B",1,Inf,1
"9185","SLC35E4",1,Inf,1
"9186","SLC35F2",1,Inf,1
"9187","SLC35G4",1,Inf,1
"9188","SLC35G5",1,1.77401497476777,1
"9189","SLC35G6",0.554366946263098,1.80006144305504,1
"9190","SLC36A2",1,Inf,1
"9191","SLC36A3",0.3,0,1
"9192","SLC37A1",1,1.29359912432262,1
"9193","SLC37A2",1,Inf,1
"9194","SLC38A10",0.311428342086343,0.495443007277807,1
"9195","SLC38A11",0.3,0,1
"9196","SLC38A2",0.322691464366559,Inf,1
"9197","SLC38A3",1,Inf,1
"9198","SLC38A4",0.551149131767109,Inf,1
"9199","SLC38A7",0.3,0,1
"9200","SLC38A9",1,Inf,1
"9201","SLC39A1",1,Inf,1
"9202","SLC39A11",1,Inf,1
"9203","SLC39A12",1,Inf,1
"9204","SLC39A14",1,Inf,1
"9205","SLC39A4",1,0.854030472826908,1
"9206","SLC39A5",1,Inf,1
"9207","SLC39A6",1,Inf,1
"9208","SLC39A9",1,Inf,1
"9209","SLC3A1",1,Inf,1
"9210","SLC3A2",1,0.854030472826908,1
"9211","SLC40A1",0.3,0,1
"9212","SLC41A2",0.513559322033898,0.421541817082256,1
"9213","SLC41A3",0.278455045160833,4.163269610529,1
"9214","SLC43A2",0.3,0,1
"9215","SLC43A3",1,Inf,1
"9216","SLC44A1",0.634056362440439,0.628523107135302,1
"9217","SLC44A4",0.513559322033898,0.421541817082256,1
"9218","SLC44A5",1,Inf,1
"9219","SLC45A1",0.636392259817837,0.634437248676446,1
"9220","SLC45A3",1,Inf,1
"9221","SLC45A4",0.551149131767109,Inf,1
"9222","SLC46A1",0.513559322033898,0.421541817082256,1
"9223","SLC46A2",1,Inf,1
"9224","SLC46A3",1,Inf,1
"9225","SLC47A1P2",1,Inf,1
"9226","SLC47A2",1,Inf,1
"9227","SLC49A3",0.3,0,1
"9228","SLC4A11",1,1.30219494601062,1
"9229","SLC4A1AP",1,Inf,1
"9230","SLC4A2",1,0.854030472826908,1
"9231","SLC4A3",1,0.83595029497688,1
"9232","SLC4A4",1,Inf,1
"9233","SLC4A5",0.468486626239458,0.589000724580535,1
"9234","SLC4A7",1,0.854030472826908,1
"9235","SLC4A8",0.213125638406537,0.205779383316691,1
"9236","SLC4A9",1,0.854030472826908,1
"9237","SLC50A1",0.307818160909038,2.7958711374728,1
"9238","SLC51A",1,0.938516123243085,1
"9239","SLC51B",1,Inf,1
"9240","SLC52A1",1,0.854030472826908,1
"9241","SLC52A3",1,0.854030472826908,1
"9242","SLC5A10",1,0.854030472826908,1
"9243","SLC5A11",0.626066316986651,1.36024883005418,1
"9244","SLC5A12",1,Inf,1
"9245","SLC5A4",1,Inf,1
"9246","SLC5A5",1,Inf,1
"9247","SLC5A6",1,Inf,1
"9248","SLC5A7",1,Inf,1
"9249","SLC6A1",1,0.854030472826908,1
"9250","SLC6A10P",1,Inf,1
"9251","SLC6A12",1,Inf,1
"9252","SLC6A13",1,Inf,1
"9253","SLC6A15",1,Inf,1
"9254","SLC6A16",1,Inf,1
"9255","SLC6A17",1,Inf,1
"9256","SLC6A18",0.551149131767109,Inf,1
"9257","SLC6A19",0.3,0,1
"9258","SLC6A2",0.3,0,1
"9259","SLC6A4",0.551149131767109,Inf,1
"9260","SLC6A5",0.513559322033898,0.421541817082256,1
"9261","SLC6A6",1,Inf,1
"9262","SLC6A8",0.213125638406537,0.205779383316691,1
"9263","SLC6A9",1,Inf,1
"9264","SLC7A13",1,Inf,1
"9265","SLC7A14",1,Inf,1
"9266","SLC7A2",0.551149131767109,Inf,1
"9267","SLC7A4",0.306093697130025,Inf,1
"9268","SLC7A5P1",0.388819156855139,2.47360659880002,1
"9269","SLC7A6",1,Inf,1
"9270","SLC7A6OS",1,Inf,1
"9271","SLC7A7",1,Inf,1
"9272","SLC7A8",1,0.854030472826908,1
"9273","SLC7A9",1,Inf,1
"9274","SLC8A1",1,Inf,1
"9275","SLC8A2",0.551149131767109,Inf,1
"9276","SLC8A3",1,Inf,1
"9277","SLC8B1",0.513559322033898,0.421541817082256,1
"9278","SLC9A2",1,Inf,1
"9279","SLC9A3",0.315070174093105,Inf,1
"9280","SLC9A3R1",1,Inf,1
"9281","SLC9A3R2",0.547106954997078,Inf,1
"9282","SLC9A4",0.517241379310345,0.414037037905611,1
"9283","SLC9A5",0.213125638406537,0.205779383316691,1
"9284","SLC9A6",0.513559322033898,0.421541817082256,1
"9285","SLC9A7",1,Inf,1
"9286","SLC9A7P1",0.551149131767109,Inf,1
"9287","SLC9A8",1,Inf,1
"9288","SLC9A9",1,Inf,1
"9289","SLC9B1",1,1.31711020835505,1
"9290","SLC9B1P1",0.0830597611917274,3.85838125296815,1
"9291","SLC9B1P2",0.296370466512535,0.630081904109514,1
"9292","SLC9B1P3",0.0602568004943112,4.1233789167782,1
"9293","SLC9B2",1,Inf,1
"9294","SLC9C1",1,Inf,1
"9295","SLC9C2",0.3,0,1
"9296","SLCO1B7",1,Inf,1
"9297","SLCO1C1",1,Inf,1
"9298","SLCO2A1",0.213125638406537,0.205779383316691,1
"9299","SLCO2B1",1,0.854030472826908,1
"9300","SLCO3A1",1,Inf,1
"9301","SLCO4A1",1,Inf,1
"9302","SLCO5A1",0.517241379310345,0.414037037905611,1
"9303","SLFN11",1,0.852386217286032,1
"9304","SLFN13",1,1.29359912432262,1
"9305","SLFN14",0.513559322033898,0.421541817082256,1
"9306","SLFN5",1,Inf,1
"9307","SLFNL1-AS1",1,Inf,1
"9308","SLIT1",0.670163493490176,2.18209082999063,1
"9309","SLIT2",1,Inf,1
"9310","SLIT3",0.180540873058207,Inf,1
"9311","SLITRK1",0.551149131767109,Inf,1
"9312","SLITRK2",1,Inf,1
"9313","SLITRK3",0.0864406779661016,0,1
"9314","SLITRK5",0.3,0,1
"9315","SLITRK6",0.3,0,1
"9316","SLK",1,Inf,1
"9317","SLMAP",1,Inf,1
"9318","SLU7",0.3,0,1
"9319","SLX4",0.778190167585312,0.852784374157178,1
"9320","SLX4IP",1,Inf,1
"9321","SMAD2",1,Inf,1
"9322","SMAD3",1,1,1
"9323","SMAD4",1,1,1
"9324","SMAD5",1,Inf,1
"9325","SMAD6",0.580384628931704,0.414439027299183,1
"9326","SMAP1",0.3,0,1
"9327","SMAP2",0.513559322033898,0.421541817082256,1
"9328","SMARCA1",1,Inf,1
"9329","SMARCA2",1,Inf,1
"9330","SMARCA4",0.731592845585249,1.21620002252623,1
"9331","SMARCA5",1,0.854030472826908,1
"9332","SMARCAD1",1,Inf,1
"9333","SMARCB1",0.513559322033898,0.421541817082256,1
"9334","SMARCC2",0.176699827860439,Inf,1
"9335","SMARCD1",0.513559322033898,0.421541817082256,1
"9336","SMARCD2",0.551149131767109,Inf,1
"9337","SMARCD3",1,Inf,1
"9338","SMC1A",0.3,0,1
"9339","SMC1B",1,1.29359912432262,1
"9340","SMC4",1,Inf,1
"9341","SMC5",0.513559322033898,0.421541817082256,1
"9342","SMC6",0.0248978549540347,0,1
"9343","SMCHD1",1,Inf,1
"9344","SMCO2",0.3,0,1
"9345","SMCO4",0.156974286807234,0.266851381532238,1
"9346","SMCR8",1,Inf,1
"9347","SMG1",1,Inf,1
"9348","SMG1P3",1,Inf,1
"9349","SMG1P6",0.551149131767109,Inf,1
"9350","SMG5",1,0.854030472826908,1
"9351","SMG6",0.322691464366559,Inf,1
"9352","SMG7",0.322691464366559,Inf,1
"9353","SMG9",0.3,0,1
"9354","SMIM21",1,Inf,1
"9355","SMIM23",1,Inf,1
"9356","SMIM27",1,Inf,1
"9357","SMIM29",1,Inf,1
"9358","SMIM33",1,Inf,1
"9359","SMLR1",1,Inf,1
"9360","SMO",1,1.74276173143595,1
"9361","SMOC1",0.513559322033898,0.421541817082256,1
"9362","SMPD1",0.782907520449024,0.834648652786003,1
